home_points,home_fgm,home_fga,home_ftm,home_fta,home_tpm,home_tpa,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,away_points,away_fgm,away_fga,away_ftm,away_fta,away_tpm,away_tpa,away_offReb,away_defReb,away_totReb,away_assists,away_pFouls,away_steals,away_turnovers,away_blocks,away_plusMinus,home_games,home_wins,home_losses,home_win_pct,home_opp_wins,home_opp_losses,home_opp_win_pct,home_points_pg,home_fgm_pg,home_fga_pg,home_fgp,home_ftm_pg,home_fta_pg,home_ftp,home_tpm_pg,home_tpa_pg,home_tpp,home_offReb_pg,home_defReb_pg,home_totReb_pg,home_assists_pg,home_pFouls_pg,home_steals_pg,home_turnovers_pg,home_blocks_pg,home_plusMinus_pg,home_opp_points_pg,home_opp_fgm_pg,home_opp_fga_pg,home_opp_fgp,home_opp_ftm_pg,home_opp_fta_pg,home_opp_ftp,home_opp_tpm_pg,home_opp_tpa_pg,home_opp_tpp,home_opp_offReb_pg,home_opp_defReb_pg,home_opp_totReb_pg,home_opp_assists_pg,home_opp_pFouls_pg,home_opp_steals_pg,home_opp_turnovers_pg,home_opp_blocks_pg,home_opp_plusMinus_pg,away_games,away_wins,away_losses,away_win_pct,away_opp_wins,away_opp_losses,away_opp_win_pct,away_points_pg,away_fgm_pg,away_fga_pg,away_fgp,away_ftm_pg,away_fta_pg,away_ftp,away_tpm_pg,away_tpa_pg,away_tpp,away_offReb_pg,away_defReb_pg,away_totReb_pg,away_assists_pg,away_pFouls_pg,away_steals_pg,away_turnovers_pg,away_blocks_pg,away_plusMinus_pg,away_opp_points_pg,away_opp_fgm_pg,away_opp_fga_pg,away_opp_fgp,away_opp_ftm_pg,away_opp_fta_pg,away_opp_ftp,away_opp_tpm_pg,away_opp_tpa_pg,away_opp_tpp,away_opp_offReb_pg,away_opp_defReb_pg,away_opp_totReb_pg,away_opp_assists_pg,away_opp_pFouls_pg,away_opp_steals_pg,away_opp_turnovers_pg,away_opp_blocks_pg,away_opp_plusMinus_pg,id
125,42,92,26,32,15,35,13,44,57,24,22,11,20,7,26,99,37,99,15,23,10,33,13,34,47,26,24,6,18,6,-26,297,135,162,0.45454545454545453,22930,21975,0.510633559737223,110.37037037037037,39.824915824915834,88.37037037037035,0.45065914806065704,18.050505050505055,23.86868686868687,0.7562420651713925,12.67003367003367,35.892255892255896,0.3530018761726078,10.188552188552187,35.13804713804715,45.32659932659933,24.121212121212128,21.343434343434353,6.545454545454543,14.37037037037037,4.696969696969701,-1.5016835016835015,111.87205387205387,41.612794612794616,90.939393939394,0.45758821133696154,18.013468013468,23.44444444444444,0.7683469768777822,10.632996632996637,29.875420875420875,0.3559111912543673,10.82828282828283,35.370370370370374,46.19865319865322,22.777777777777782,20.878787878787875,7.632996632996633,12.774410774410775,5.191919191919194,1.5016835016835015,322,187,135,0.5807453416149069,24040,22776,0.5134996582365003,113.48757763975155,42.080745341614886,87.59316770186335,0.4804112745967025,17.13664596273292,21.189440993788832,0.8087351604865891,12.189440993788821,32.61801242236025,0.37370275159478245,9.425465838509318,34.74223602484471,44.167701863354026,28.273291925465838,20.85403726708073,7.711180124223603,14.52173913043478,5.956521739130435,2.577639751552799,110.90993788819871,40.48447204968945,89.44409937888202,0.4526231728064998,18.099378881987594,23.3944099378882,0.7736625514403299,11.841614906832298,33.15527950310561,0.35715623829149473,10.549689440993786,33.17701863354037,43.72670807453413,24.183229813664603,19.506211180124236,8.130434782608694,13.661490683229813,3.9440993788819876,-2.577639751552799,Brooklyn Nets vs Golden State Warriors @ 19:00:00
109,38,81,24,31,9,29,8,37,45,22,20,4,19,2,-7,116,44,93,14,19,14,40,11,29,40,22,29,10,16,3,7,305,163,142,0.5344262295081967,25224,23437,0.51836172705041,111.89180327868853,42.00327868852462,88.9377049180328,0.4722775197227755,17.373770491803267,23.891803278688517,0.727185398655139,10.511475409836066,30.63606557377049,0.3431078767123288,10.409836065573765,35.51147540983608,45.92131147540985,24.891803278688514,20.872131147540998,7.881967213114754,14.950819672131148,5.468852459016392,0.8229508196721311,111.0688524590164,40.940983606557374,90.05901639344262,0.45460171836318625,17.73442622950821,22.81967213114755,0.7771551724137934,11.45245901639344,32.84918032786886,0.34863758858169464,10.360655737704917,34.15409836065576,44.51475409836064,24.062295081967207,21.18032786885245,8.150819672131142,13.99344262295082,4.77049180327869,-0.8229508196721311,308,180,128,0.5844155844155844,24427,23489,0.5097879622673012,112.94155844155844,40.75974025974026,87.05194805194805,0.4682231836491124,20.590909090909104,26.503246753246756,0.7769202499081225,10.831168831168844,29.224025974025974,0.3706254860571052,10.006493506493507,35.36688311688315,45.37337662337663,23.149350649350655,21.879870129870135,7.025974025974027,14.038961038961041,4.636363636363632,2.00974025974026,110.93181818181819,40.47077922077922,89.60714285714292,0.45164679879705755,18.840909090909076,24.42532467532468,0.7713678053967824,11.14935064935065,32.133116883116884,0.34697383045367286,10.814935064935058,33.99675324675325,44.81168831168829,24.04545454545455,22.785714285714285,8.038961038961041,13.162337662337665,5.379870129870131,-2.00974025974026,Los Angeles Lakers vs Los Angeles Clippers @ 22:00:00
122,48,101,8,11,18,40,10,27,37,23,17,8,6,6,1,121,46,90,15,18,14,35,11,41,52,19,20,4,16,6,-1,332,210,122,0.6325301204819277,26991,25115,0.5180017656315972,109.67168674698797,40.11445783132526,87.7078313253012,0.4573646073010745,17.009036144578346,21.45180722891567,0.7928952541420962,12.433734939759036,34.08433734939758,0.3647932131495229,9.620481927710841,35.159638554216876,44.78012048192772,23.846385542168665,20.620481927710845,7.740963855421687,13.021084337349405,5.003012048192771,4.22289156626506,105.4487951807229,38.55421686746988,86.75903614457832,0.44438272462158035,17.475903614457824,22.855421686746983,0.7646283605693198,10.864457831325302,32.13855421686747,0.3380506091846298,9.88855421686748,34.731927710843365,44.620481927710884,22.246987951807217,20.117469879518072,6.936746987951809,13.924698795180722,4.469879518072284,-4.22289156626506,318,213,105,0.6698113207547169,24825,24990,0.4983438723276122,113.8993710691824,41.76100628930818,88.11006289308177,0.473964095792141,18.135220125786162,23.88364779874213,0.7593153390388416,12.242138364779871,34.57232704402517,0.35410223758413656,9.33647798742138,37.95597484276726,47.29245283018868,24.949685534591204,20.314465408805024,7.5723270440251556,13.874213836477987,5.77987421383648,5.792452830188678,108.10691823899376,39.4685534591195,90.18238993710689,0.437652555966246,16.817610062893067,21.81132075471696,0.771049596309112,12.352201257861633,34.35849056603775,0.3595094270547316,9.73270440251573,34.57861635220124,44.31132075471697,23.883647798742153,20.647798742138363,7.037735849056602,13.49685534591195,4.5786163522012595,-5.792452830188678,Boston Celtics vs Milwaukee Bucks @ 19:30:00
106,38,79,19,27,11,30,6,42,48,21,26,7,18,7,4,102,36,85,21,26,9,37,6,33,39,17,23,6,11,0,-4,286,98,188,0.34265734265734266,21875,20432,0.517053915427707,108.62587412587412,40.05594405594403,87.60839160839157,0.45721583652618125,18.062937062937056,23.031468531468526,0.7842720510095642,10.451048951048948,30.251748251748253,0.3454692556634303,9.905594405594401,32.74825174825175,42.653846153846175,24.304195804195803,22.54545454545455,7.821678321678322,14.835664335664335,4.562937062937062,-5.216783216783215,113.84265734265735,41.52447552447553,87.56293706293707,0.47422433414527015,19.699300699300693,25.55944055944056,0.7707250341997262,11.094405594405591,30.227272727272727,0.36703296703296695,10.479020979020977,34.66433566433567,45.14335664335665,24.094405594405607,21.202797202797186,8.416083916083911,14.566433566433567,5.297202797202798,5.216783216783215,295,126,169,0.4271186440677966,22996,21962,0.5114996218693002,109.53559322033898,39.44745762711863,87.0949152542373,0.45292492118475824,17.423728813559325,23.074576271186437,0.755105038930513,13.216949152542373,37.14576271186443,0.35581310458112775,9.349152542372886,34.49152542372882,43.840677966101715,23.25423728813559,19.93898305084745,6.647457627118642,12.755932203389833,4.271186440677967,0.044067796610169296,109.49152542372879,40.68813559322032,87.63050847457625,0.46431472670302887,16.806779661016954,21.85084745762712,0.7691591684765748,11.308474576271193,31.894915254237286,0.35455415028164544,9.701694915254235,35.30508474576268,45.00677966101692,23.922033898305095,21.77966101694914,7.3694915254237285,12.806779661016952,4.383050847457629,-0.044067796610169296,Phoenix Suns vs Dallas Mavericks @ 22:30:00
111,38,75,19,23,16,37,4,31,35,29,25,11,17,2,13,98,31,78,26,33,10,35,11,30,41,18,20,8,19,2,-13,315,165,150,0.5238095238095238,25616,24447,0.511675289135689,107.18412698412699,39.034920634920645,85.77142857142861,0.4551040047375822,17.13650793650794,22.67619047619047,0.7557048859022822,11.977777777777774,33.285714285714306,0.35984740104911744,9.628571428571426,34.56507936507934,44.1936507936508,24.158730158730155,20.65079365079364,7.511111111111111,13.936507936507933,4.920634920634919,0.4444444444444441,106.73968253968259,38.571428571428584,85.7650793650794,0.44973349126443585,17.92063492063494,23.088888888888874,0.776158394060224,11.67619047619048,32.81587301587301,0.35580922898326417,9.599999999999998,33.9015873015873,43.50158730158726,23.231746031746063,20.79047619047618,7.4412698412698415,13.885714285714286,4.517460317460321,-0.4444444444444441,298,149,149,0.5,22529,21410,0.5127335624388356,114.42281879194631,42.963087248322154,90.28187919463083,0.4758771929824564,17.345637583892632,22.859060402684566,0.7588079859072231,11.151006711409396,30.963087248322147,0.36013872331201907,10.359060402684564,35.45973154362421,45.818791946308735,26.818791946308725,20.503355704698,7.724832214765099,14.802013422818792,5.33221476510067,0.5503355704697994,113.87248322147651,42.20805369127514,91.48993288590604,0.46134096244131423,17.677852348993284,22.684563758389253,0.7792899408284024,11.778523489932885,33.06375838926177,0.3562366791840046,10.560402684563757,34.3020134228188,44.86241610738255,24.842281879194637,20.869127516778526,8.291946308724848,13.85234899328859,4.835570469798659,-0.5503355704697994,Miami Heat vs New Orleans Pelicans @ 12:00:00
138,50,91,18,26,20,37,11,49,60,25,17,6,17,4,39,99,34,99,21,25,10,45,10,33,43,14,22,5,11,6,-39,319,213,106,0.6677115987460815,25035,25112,0.49923225716393804,113.92163009404389,41.774294670846395,88.11598746081506,0.4740830339037318,18.12539184952978,23.865203761755474,0.7594903454617106,12.247648902821314,34.573667711598766,0.35424789192129813,9.341692789968649,37.965517241379274,47.307210031347964,24.93103448275863,20.313479623824442,7.561128526645766,13.880877742946709,5.780564263322885,5.771159874608149,108.15047021943579,39.495297805642636,90.21630094043884,0.43778449563918154,16.789968652037604,21.777429467084616,0.7709802792572336,12.36990595611285,34.37617554858936,0.3598395039212108,9.733542319749223,34.55485893416925,44.28840125391848,23.880877742946723,20.636363636363633,7.0407523510971775,13.473354231974922,4.583072100313481,-5.771159874608149,323,187,136,0.5789473684210527,24175,22938,0.5131280113769023,113.44272445820434,42.06501547987614,87.62848297213623,0.48003815715093245,17.13003095975232,21.195046439628495,0.8082091732398476,12.182662538699692,32.619195046439636,0.3734813971146545,9.436532507739939,34.73993808049534,44.17647058823528,28.26625386996904,20.863777089783266,7.705882352941177,14.532507739938078,5.956656346749226,2.489164086687311,110.95356037151699,40.48916408668732,89.45201238390095,0.4526355864742325,18.12383900928794,23.42105263157895,0.7738268341044289,11.85139318885449,33.16099071207432,0.3573895994771728,10.557275541795663,33.21052631578947,43.767801857585106,24.182662538699695,19.513931888544903,8.139318885448915,13.681114551083592,3.9535603715170278,-2.489164086687311,Milwaukee Bucks vs Golden State Warriors @ 14:30:00
95,37,98,13,19,8,27,20,27,47,23,27,6,15,5,-28,123,41,76,26,31,15,29,9,34,43,21,22,5,15,10,28,333,211,122,0.6336336336336337,27204,25220,0.5189226308560965,109.70870870870873,40.1381381381381,87.74774774774775,0.4574264202600954,16.981981981982013,21.420420420420427,0.792794055797001,12.45045045045045,34.102102102102094,0.36509334272631216,9.62162162162162,35.135135135135144,44.756756756756765,23.843843843843835,20.609609609609613,7.741741741741742,13.000000000000009,5.006006006006006,4.213213213213213,105.49549549549549,38.576576576576585,86.76876876876877,0.4445905724371843,17.468468468468462,22.840840840840837,0.7647909545095976,10.873873873873874,32.147147147147145,0.3382531527323681,9.891891891891902,34.75075075075074,44.642642642642684,22.237237237237228,20.117117117117118,6.9279279279279296,13.93093093093093,4.474474474474469,-4.213213213213213,298,136,162,0.4563758389261745,23117,22110,0.5111327304486258,110.41946308724832,39.83221476510068,88.38255033557046,0.4506796263953225,18.077181208053698,23.895973154362416,0.7564948743154054,12.677852348993289,35.88926174496645,0.35324918186068255,10.197986577181206,35.16778523489934,45.36577181208054,24.120805369127524,21.345637583892625,6.560402684563756,14.389261744966444,4.704697986577185,-1.4093959731543622,111.82885906040268,41.597315436241615,90.96644295302018,0.45728198317839736,18.00335570469797,23.442953020134222,0.7679645004294298,10.630872483221479,29.885906040268456,0.35571524814731653,10.83557046979866,35.365771812080546,46.201342281879214,22.788590604026847,20.88926174496644,7.62751677852349,12.791946308724832,5.194630872483223,1.4093959731543622,Boston Celtics vs Brooklyn Nets @ 17:00:00
138,51,91,17,24,19,39,17,36,53,33,23,9,16,4,23,115,41,83,20,26,13,32,3,24,27,20,22,13,9,3,-23,306,163,143,0.5326797385620915,25404,23565,0.5187771855663788,111.88235294117646,41.990196078431396,88.91176470588236,0.4722681662807368,17.395424836601297,23.91503267973855,0.7273845312927029,10.506535947712418,30.630718954248366,0.34300650805505173,10.40196078431372,35.51633986928106,45.91830065359479,24.88235294117646,20.86928104575165,7.869281045751634,14.9640522875817,5.457516339869279,0.7973856209150327,111.08496732026144,40.950980392156865,90.06862745098039,0.454664199412213,17.722222222222236,22.80718954248367,0.7770454219802266,11.460784313725489,32.87254901960785,0.3486430062630479,10.362745098039214,34.13725490196081,44.49999999999998,24.05555555555555,21.205882352941167,8.156862745098033,14.0,4.764705882352942,-0.7973856209150327,296,126,170,0.42567567567567566,23094,22150,0.5104323225179029,109.51013513513513,39.4358108108108,87.08783783783787,0.4528279928621302,17.435810810810814,23.084459459459456,0.7553051368359435,13.202702702702704,37.14527027027029,0.35543428831286933,9.337837837837842,34.48648648648649,43.824324324324344,23.233108108108105,19.94932432432432,6.645270270270268,12.750000000000002,4.256756756756758,0.030405405405405213,109.47972972972971,40.679054054054035,87.60135135135133,0.46436559969147695,16.814189189189193,21.868243243243242,0.7688861424378188,11.307432432432439,31.888513513513512,0.3545926475262212,9.689189189189186,35.327702702702666,45.01689189189186,23.912162162162172,21.793918918918905,7.368243243243243,12.824324324324328,4.391891891891894,-0.030405405405405213,Los Angeles Lakers vs Dallas Mavericks @ 20:00:00
108,37,81,23,31,11,36,10,22,32,25,20,7,13,1,-13,121,41,74,20,24,19,38,9,29,38,32,32,9,18,4,13,319,191,128,0.5987460815047022,26613,24993,0.5156958493198466,110.75235109717869,41.42946708463954,87.92476489028213,0.4711922418710786,16.761755485893424,21.912225705329153,0.7649499284692421,11.131661442006273,30.75862068965517,0.3619037912759887,11.147335423197497,33.70532915360503,44.85266457680251,26.147335423197493,19.952978056426335,7.564263322884012,13.52037617554859,4.6300940438871505,2.2382445141065825,108.51410658307205,40.272727272727295,86.26018808777428,0.46687502271323217,16.673981191222573,22.191222570532922,0.7513773131798276,11.29467084639498,31.57993730407524,0.3576533650982726,9.80877742946708,32.22570532915359,42.03448275862068,24.62382445141066,20.855799373040746,7.492163009404389,13.21003134796238,4.739811912225708,-2.2382445141065825,309,181,128,0.5857605177993528,24590,23631,0.5099438004189046,112.95145631067962,40.77022653721683,87.07119741100323,0.46824010406987554,20.569579288025903,26.4789644012945,0.7768271816181866,10.841423948220077,29.258899676375403,0.37053423293883464,10.009708737864079,35.34627831715214,45.355987055016186,23.145631067961173,21.902912621359228,7.03559870550162,14.045307443365699,4.631067961165044,2.0258899676375406,110.92556634304208,40.46278317152104,89.57928802589002,0.45169797687861246,18.857605177993513,24.446601941747577,0.7713794016415136,11.142394822006473,32.12297734627832,0.346866814426758,10.805825242718441,34.00647249190939,44.81229773462781,24.038834951456316,22.776699029126213,8.025889967637543,13.181229773462785,5.368932038834953,-2.0258899676375406,Denver Nuggets vs Los Angeles Clippers @ 22:30:00
121,46,87,15,20,14,30,10,40,50,34,22,12,18,3,7,114,45,90,8,15,16,44,8,24,32,29,17,10,15,4,-7,298,124,174,0.4161073825503356,21171,20755,0.5049611219768163,107.1744966442953,39.62751677852349,86.00671140939593,0.4607491221225129,16.96308724832214,21.7751677852349,0.7790106333795651,10.956375838926174,30.550335570469787,0.35863356766256604,9.959731543624157,32.889261744966454,42.8489932885906,22.11409395973153,19.204697986577198,6.748322147651005,13.822147651006718,3.315436241610739,-3.9328859060402683,111.10738255033554,41.99328859060403,87.27852348993288,0.4811411434503442,15.37248322147651,20.1275167785235,0.7637545848616202,11.748322147651,31.855704697986578,0.36879806172969537,9.57046979865772,33.23489932885906,42.805369127516755,25.171140939597322,20.281879194630864,7.75503355704698,12.694630872483222,5.130872483221475,3.9328859060402683,277,114,163,0.41155234657039713,19762,19807,0.4994313730445551,108.35018050541517,39.4043321299639,88.50541516245487,0.4452194485234133,18.267148014440433,23.895306859205775,0.7644659314095785,11.274368231046932,31.924187725631768,0.35316069207282597,10.552346570397118,33.72924187725635,44.281588447653455,23.10469314079422,18.783393501805065,6.996389891696751,12.667870036101085,4.682310469314078,-2.3971119133574006,110.74729241877256,41.62815884476534,88.33212996389895,0.4712685957168544,15.588447653429613,19.91696750902526,0.7826717418887086,11.902527075812277,32.97111913357405,0.3609985765903861,9.924187725631766,35.40794223826712,45.332129963898915,25.722021660649812,21.234657039711184,7.003610108303249,13.563176895306858,5.602888086642598,2.3971119133574006,Cleveland Cavaliers vs Charlotte Hornets @ 19:00:00
