home_points,home_fgm,home_fga,home_ftm,home_fta,home_tpm,home_tpa,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,away_points,away_fgm,away_fga,away_ftm,away_fta,away_tpm,away_tpa,away_offReb,away_defReb,away_totReb,away_assists,away_pFouls,away_steals,away_turnovers,away_blocks,away_plusMinus,home_games,home_wins,home_losses,home_win_pct,home_opp_wins,home_opp_losses,home_opp_win_pct,home_points_pg,home_fgm_pg,home_fga_pg,home_fgp,home_ftm_pg,home_fta_pg,home_ftp,home_tpm_pg,home_tpa_pg,home_tpp,home_offReb_pg,home_defReb_pg,home_totReb_pg,home_assists_pg,home_pFouls_pg,home_steals_pg,home_turnovers_pg,home_blocks_pg,home_plusMinus_pg,home_opp_points_pg,home_opp_fgm_pg,home_opp_fga_pg,home_opp_fgp,home_opp_ftm_pg,home_opp_fta_pg,home_opp_ftp,home_opp_tpm_pg,home_opp_tpa_pg,home_opp_tpp,home_opp_offReb_pg,home_opp_defReb_pg,home_opp_totReb_pg,home_opp_assists_pg,home_opp_pFouls_pg,home_opp_steals_pg,home_opp_turnovers_pg,home_opp_blocks_pg,home_opp_plusMinus_pg,away_games,away_wins,away_losses,away_win_pct,away_opp_wins,away_opp_losses,away_opp_win_pct,away_points_pg,away_fgm_pg,away_fga_pg,away_fgp,away_ftm_pg,away_fta_pg,away_ftp,away_tpm_pg,away_tpa_pg,away_tpp,away_offReb_pg,away_defReb_pg,away_totReb_pg,away_assists_pg,away_pFouls_pg,away_steals_pg,away_turnovers_pg,away_blocks_pg,away_plusMinus_pg,away_opp_points_pg,away_opp_fgm_pg,away_opp_fga_pg,away_opp_fgp,away_opp_ftm_pg,away_opp_fta_pg,away_opp_ftp,away_opp_tpm_pg,away_opp_tpa_pg,away_opp_tpp,away_opp_offReb_pg,away_opp_defReb_pg,away_opp_totReb_pg,away_opp_assists_pg,away_opp_pFouls_pg,away_opp_steals_pg,away_opp_turnovers_pg,away_opp_blocks_pg,away_opp_plusMinus_pg,id
106,42,94,9,11,13,30,15,38,53,20,27,6,15,2,3,103,36,84,23,31,8,36,12,32,44,21,16,8,11,7,-3,213,67,146,0.3145539906103286,11516,11525,0.4998046959767371,106.25821596244133,39.765258215962426,88.62441314553995,0.44869417810033335,17.26760563380282,22.267605633802816,0.7754585705249843,9.460093896713618,27.784037558685448,0.3404866508955729,11.023474178403754,33.8356807511737,44.85915492957743,21.6431924882629,20.97652582159625,6.906103286384977,13.929577464788732,4.976525821596244,-5.103286384976523,111.36150234741784,40.73708920187795,88.15492957746478,0.46210789796027074,18.150234741784047,23.610328638497652,0.7687413004573478,11.73708920187793,32.5352112676056,0.36075036075036104,10.638497652582162,34.55399061032865,45.19248826291078,24.784037558685448,20.08450704225352,7.511737089201878,13.206572769953052,5.178403755868545,5.103286384976523,211,79,132,0.3744075829383886,11593,11212,0.5083534312650735,106.62559241706161,38.57819905213269,85.87677725118483,0.4492273730684325,16.952606635071085,22.65876777251185,0.7481698389458269,12.516587677725115,35.64454976303318,0.35115011301688587,8.976303317535548,33.75829383886257,42.73459715639811,22.805687203791464,19.966824644549767,6.862559241706161,12.990521327014218,4.08530805687204,-1.4218009478672988,108.04739336492891,40.10900473933648,86.04739336492888,0.4661269001982815,16.89099526066351,21.914691943127963,0.7707612456747406,10.938388625592427,30.786729857819907,0.35529556650246336,9.426540284360184,35.28909952606632,44.715639810426524,24.014218009478682,21.786729857819896,7.497630331753554,13.393364928909953,4.497630331753556,1.4218009478672988,New York Knicks vs Dallas Mavericks @ 20:00:00
124,42,88,34,47,6,33,17,41,58,24,22,9,22,4,9,115,38,93,21,25,18,43,10,35,45,25,29,14,20,1,-9,232,150,82,0.646551724137931,13827,13289,0.5099203422333678,112.4956896551724,41.422413793103466,87.35775862068965,0.4741698327330145,17.96551724137931,23.452586206896548,0.7660356552104394,11.685344827586208,33.01724137931035,0.3539164490861619,9.30172413793103,36.62931034482754,45.93103448275863,24.71551724137931,20.426724137931043,7.693965517241377,13.538793103448276,5.814655172413791,4.681034482758621,107.8146551724138,39.728448275862064,89.19396551724138,0.4454163243608949,16.64655172413791,21.849137931034473,0.7618859735648051,11.711206896551726,32.482758620689665,0.360536093418259,9.935344827586214,33.98275862068966,43.918103448275865,23.793103448275865,20.211206896551708,6.9094827586206895,13.431034482758621,4.637931034482761,-4.681034482758621,211,65,146,0.3080568720379147,11589,11402,0.5040668087512505,105.1137440758294,39.55450236966823,88.12796208530808,0.448830330734068,15.85781990521327,20.36966824644549,0.7785016286644955,10.14691943127962,28.61137440758294,0.3546463475236044,8.995260663507105,34.402843601895725,43.39810426540283,22.91469194312796,19.777251184834128,7.511848341232228,13.706161137440759,4.137440758293844,-7.080568720379148,112.19431279620854,41.59241706161137,88.07109004739334,0.4722595921003068,16.66824644549763,21.417061611374407,0.7782695286567824,12.341232227488147,33.43601895734596,0.3690999291282778,9.383886255924164,36.62559241706156,46.00947867298578,25.767772511848342,18.279620853080544,7.260663507109005,13.431279620853081,5.620853080568719,7.080568720379148,Milwaukee Bucks vs Chicago Bulls @ 20:00:00
132,47,98,20,29,18,34,18,33,51,26,25,11,14,5,5,127,46,84,24,31,11,24,6,31,37,28,22,6,16,6,-5,222,115,107,0.5180180180180181,12215,11901,0.506510200696633,114.48198198198199,43.31981981981983,90.32432432432431,0.4796030321164973,17.500000000000007,22.765765765765767,0.7686980609418285,10.342342342342347,29.08108108108108,0.35563816604708814,10.23873873873874,35.639639639639675,45.87837837837839,26.92792792792793,20.355855855855868,7.824324324324322,14.536036036036037,5.468468468468466,0.8558558558558569,113.62612612612614,42.38288288288286,91.94594594594595,0.46095434058396995,17.144144144144136,22.076576576576567,0.7765762089369516,11.716216216216221,32.94594594594597,0.355619360131255,10.761261261261257,34.324324324324344,45.08558558558559,25.166666666666668,20.824324324324323,8.252252252252264,13.82882882882883,4.864864864864867,-0.8558558558558569,220,122,98,0.5545454545454546,12551,11970,0.5118469882957465,111.91363636363636,40.56363636363635,86.41818181818184,0.46938775510204056,20.60909090909091,26.690909090909088,0.7721389645776567,10.17727272727274,27.427272727272733,0.37106397083195264,9.854545454545455,34.84545454545457,44.7,23.1,21.690909090909095,7.013636363636364,14.213636363636363,4.672727272727268,0.40909090909090884,111.50454545454545,40.913636363636364,89.74545454545458,0.4558853322528361,18.949999999999992,24.345454545454544,0.7783793876026883,10.727272727272734,30.818181818181824,0.3480825958702066,10.968181818181819,33.7090909090909,44.67727272727272,24.3409090909091,22.763636363636362,8.33181818181818,13.045454545454545,5.727272727272728,-0.40909090909090884,New Orleans Pelicans vs Los Angeles Clippers @ 20:00:00
128,41,85,31,38,15,39,7,32,39,32,24,6,20,2,16,112,40,91,24,30,8,31,15,34,49,25,31,15,22,5,-16,210,62,148,0.29523809523809524,11480,10944,0.5119514805565466,106.91428571428571,39.714285714285715,87.49999999999997,0.45387755102040833,17.371428571428567,22.69999999999999,0.7652611705475143,10.114285714285712,29.642857142857142,0.3412048192771084,9.980952380952377,32.390476190476186,42.371428571428595,23.314285714285713,22.704761904761906,7.8,15.033333333333333,4.790476190476189,-7.228571428571426,114.14285714285714,41.68571428571427,87.7809523809524,0.4748833676901375,19.885714285714275,25.96666666666666,0.7658169814780852,10.885714285714286,29.571428571428573,0.3681159420289855,11.033333333333333,34.83333333333336,45.866666666666646,24.319047619047637,20.64761904761902,8.619047619047619,14.32857142857143,5.2476190476190485,7.228571428571426,212,72,140,0.33962264150943394,11549,11423,0.5027424690928086,109.13679245283019,40.183962264150935,89.2405660377359,0.45028807019398454,16.985849056603787,21.962264150943405,0.7734106529209624,11.783018867924532,33.65094339622644,0.35015419119708424,10.429245283018862,33.650943396226424,44.08018867924528,24.60849056603774,21.509433962264144,7.882075471698113,15.641509433962264,4.773584905660376,-5.400943396226417,114.5377358490566,41.801886792452834,88.8207547169811,0.47063197026022324,19.01415094339623,24.750000000000007,0.768248522965504,11.919811320754713,32.62735849056602,0.3653317912389765,10.60377358490566,34.89150943396226,45.49528301886792,26.249999999999996,21.36320754716981,9.042452830188678,14.867924528301886,5.504716981132074,5.400943396226417,Phoenix Suns vs Atlanta Hawks @ 21:00:00
101,43,101,5,10,10,33,14,48,62,26,14,4,7,3,8,93,36,95,13,16,8,38,7,44,51,19,14,3,7,2,-8,224,135,89,0.6026785714285714,13406,12644,0.5146257197696738,110.99107142857143,41.540178571428605,88.23214285714288,0.4708055049585107,16.821428571428573,22.187499999999993,0.7581488933601612,11.089285714285714,30.683035714285715,0.3614142295940637,11.44642857142857,33.98214285714285,45.428571428571445,26.321428571428573,19.616071428571427,7.526785714285714,13.584821428571429,4.665178571428575,2.745535714285713,108.24553571428571,40.47767857142857,86.51339285714286,0.46787759946333657,16.37946428571428,21.93750000000001,0.7466422466422461,10.91071428571428,30.678571428571438,0.3556461001164141,9.736607142857139,32.25892857142857,41.995535714285715,24.495535714285715,20.84375,7.5580357142857135,13.102678571428571,4.928571428571431,-2.745535714285713,218,99,119,0.4541284403669725,12326,11744,0.5120897382633984,110.13761467889908,39.75688073394497,87.72935779816514,0.45317647058823546,18.11009174311927,23.77522935779817,0.7617210109974918,12.513761467889909,34.9816513761468,0.35772357723577225,10.091743119266058,34.45871559633027,44.55045871559634,24.0,21.403669724770637,6.541284403669723,14.311926605504587,4.766055045871564,-1.3394495412844032,111.4770642201835,41.65596330275231,90.37155963302759,0.46094106898126985,18.19724770642201,23.711009174311926,0.7674598568388468,9.967889908256883,28.032110091743114,0.3555882834233351,10.935779816513762,35.211009174311926,46.1467889908257,22.706422018348626,20.724770642201836,7.646788990825688,12.889908256880734,5.128440366972477,1.3394495412844032,Denver Nuggets vs Brooklyn Nets @ 22:30:00
109,43,96,10,16,13,35,14,27,41,22,17,10,10,3,3,106,40,81,11,11,15,35,7,35,42,25,19,3,19,3,-3,212,91,121,0.42924528301886794,11582,11457,0.5027127913537914,110.02830188679245,40.04716981132076,89.29245283018867,0.4484944532488115,18.905660377358483,24.589622641509433,0.7688471129867636,11.028301886792454,31.18867924528302,0.35359951603145795,10.415094339622648,34.325471698113255,44.74056603773587,22.88207547169811,18.773584905660396,7.122641509433962,12.29245283018868,4.839622641509431,-1.0613207547169812,111.08962264150944,41.61792452830187,88.5754716981132,0.4698583448716582,16.08962264150944,20.37735849056602,0.7895833333333343,11.764150943396228,32.33018867924529,0.36387510942515316,9.613207547169807,35.528301886792434,45.14150943396226,25.43867924528302,21.438679245283005,6.683962264150943,13.575471698113208,5.768867924528302,1.0613207547169812,215,96,119,0.44651162790697674,11929,11679,0.5052948153168417,106.33023255813953,39.07906976744186,88.13953488372093,0.443377308707124,16.776744186046507,22.325581395348845,0.7514583333333329,11.395348837209307,32.28372093023257,0.35297507563751623,10.948837209302328,33.44186046511629,44.3906976744186,22.46511627906977,20.972093023255812,7.158139534883721,13.06511627906977,3.9209302325581397,-1.730232558139534,108.06046511627905,40.18604651162787,85.87441860465117,0.46796295293289236,17.120930232558162,22.362790697674427,0.7655990016638943,10.56744186046512,30.08837209302326,0.3512134796722833,9.4,34.80465116279068,44.2046511627907,24.693023255813955,20.43255813953489,7.013953488372092,13.851162790697675,5.2046511627906975,1.730232558139534,Charlotte Hornets vs Detroit Pistons @ 19:00:00
111,36,87,27,34,12,29,14,34,48,22,13,6,10,5,2,109,45,89,6,10,13,26,8,33,41,23,25,8,11,8,-2,220,89,131,0.40454545454545454,12270,11986,0.5058542216358839,105.7909090909091,39.518181818181816,87.15454545454548,0.4534265150724938,15.92272727272727,20.522727272727263,0.7758582502768552,10.831818181818186,30.96818181818182,0.3497724937619258,9.577272727272732,33.90454545454548,43.481818181818184,24.0590909090909,19.363636363636363,7.036363636363636,13.722727272727273,5.195454545454546,-2.5590909090909095,108.35,40.53181818181817,87.50454545454542,0.46319671705365956,16.627272727272732,21.34090909090909,0.7791267305644305,10.659090909090905,30.35,0.351205631271529,9.781818181818181,34.981818181818134,44.763636363636365,23.90454545454546,19.24545454545454,7.450000000000002,13.231818181818182,4.727272727272722,2.5590909090909095,222,117,105,0.527027027027027,12619,11962,0.5133639803099955,107.44144144144147,40.693693693693696,87.54504504504501,0.4648314895806536,16.608108108108123,21.085585585585587,0.7876522110660121,9.445945945945939,25.810810810810803,0.36596858638743435,10.202702702702704,33.941441441441434,44.14414414414415,23.941441441441434,18.157657657657648,6.837837837837838,12.639639639639638,4.846846846846847,0.09009009009009028,107.35135135135135,40.734234234234215,87.38738738738739,0.46613402061855647,15.184684684684685,19.950450450450457,0.761119891623391,10.698198198198194,29.77027027027027,0.3593584505976697,9.500000000000012,34.081081081081095,43.58108108108109,23.990990990990987,19.770270270270245,7.391891891891892,12.891891891891891,4.049549549549546,-0.09009009009009028,Orlando Magic vs San Antonio Spurs @ 19:00:00
111,36,89,25,29,14,46,10,34,44,12,23,11,8,3,9,102,37,82,20,26,8,33,8,34,42,24,25,2,16,2,-9,237,151,86,0.6371308016877637,14286,13043,0.522741410223572,111.31645569620254,38.67088607594937,86.06751054852322,0.4493087557603686,19.063291139240516,24.51476793248945,0.777624784853701,14.91139240506329,42.240506329113956,0.35301168714414116,10.177215189873417,33.080168776371266,43.25738396624471,21.00843881856541,20.746835443037963,8.405063291139241,13.468354430379748,4.987341772151897,4.067510548523206,107.24894514767932,39.94936708860758,85.95358649789031,0.464778361396102,16.75527426160337,21.991561181434594,0.7618956254796622,10.594936708860756,30.451476793248943,0.3479285021477067,9.864978902953586,33.59071729957809,43.45569620253163,23.185654008438814,20.468354430379748,7.59915611814346,14.265822784810128,4.70464135021097,-4.067510548523206,225,126,99,0.56,12609,12291,0.5063855421686747,107.37777777777778,40.808888888888895,86.73333333333333,0.4705098642070203,15.657777777777774,20.546666666666674,0.7620592688730258,10.102222222222222,27.28444444444444,0.3702557419775208,9.400000000000007,32.98222222222225,42.382222222222204,24.271111111111107,19.711111111111112,8.639999999999992,13.426666666666662,4.746666666666664,1.928888888888888,105.4488888888889,38.902222222222235,85.20444444444448,0.4565750352094309,16.346666666666664,21.253333333333337,0.7691342534504388,11.297777777777776,31.75555555555556,0.355773268019594,10.408888888888892,33.088888888888846,43.49777777777778,23.657777777777785,19.48000000000001,7.2444444444444445,15.12888888888889,5.173333333333335,-1.928888888888888,Houston Rockets vs Indiana Pacers @ 20:00:00
107,43,96,11,13,10,35,9,37,46,25,23,6,11,5,1,106,35,87,27,32,9,34,9,36,45,17,16,5,14,6,-1,209,84,125,0.4019138755980861,11542,11272,0.5059174191286052,103.54066985645933,38.13875598086127,84.72248803827753,0.45016095329530714,17.29665071770335,22.622009569377976,0.7645939086294422,9.96650717703349,28.483253588516746,0.3499076096086006,9.617224880382777,32.47368421052633,42.0909090909091,23.11483253588516,22.114832535885178,8.0,13.85645933014354,5.229665071770335,-2.6363636363636362,106.17703349282297,37.66985645933018,82.84210526315792,0.4547187247314315,19.435406698564602,25.1866028708134,0.7716565349544076,11.401913875598087,31.5311004784689,0.361608497723824,9.712918660287068,33.89952153110049,43.61244019138756,23.31578947368422,21.205741626794264,7.688995215311005,14.555023923444976,4.995215311004781,2.6363636363636362,231,131,100,0.5670995670995671,12879,12315,0.511193141224101,108.67532467532467,39.54112554112555,85.20779220779225,0.46405527612660663,17.77922077922078,23.666666666666675,0.7512346808121453,11.813852813852815,32.98268398268399,0.35818348864680405,9.85714285714286,34.5844155844156,44.44155844155844,24.238095238095237,20.670995670995662,8.151515151515156,14.705627705627705,5.363636363636363,3.1125541125541116,105.56277056277055,39.34632034632033,86.30303030303027,0.45590890850722315,16.839826839826863,22.012987012987004,0.7649950835791557,10.030303030303035,28.051948051948052,0.3575617283950619,9.238095238095237,33.28571428571426,42.523809523809526,21.064935064935064,21.467532467532465,8.367965367965366,13.926406926406928,4.722943722943731,-3.1125541125541116,Memphis Grizzlies vs Utah Jazz @ 20:00:00
116,42,89,21,29,11,37,9,34,43,26,20,6,20,5,-21,137,54,100,19,25,10,28,13,38,51,38,22,10,13,5,21,217,107,110,0.4930875576036866,11910,11464,0.5095405151022504,111.29493087557604,41.341013824884776,88.5069124423963,0.46709361657815257,19.096774193548388,24.087557603686644,0.7928065812129326,9.51612903225807,26.838709677419356,0.3545673076923079,10.571428571428568,32.78801843317972,43.35944700460827,23.907834101382488,19.723502304147456,8.419354838709673,12.852534562211982,4.769585253456224,-0.35023041474654376,111.64516129032258,41.20737327188944,88.04608294930875,0.46802051711504283,16.99078341013824,22.124423963133633,0.7679650072901477,12.23963133640553,32.93087557603685,0.3716764623565633,10.843317972350222,33.33179723502302,44.17511520737329,25.11520737327189,21.221198156682032,6.764976958525345,14.502304147465438,4.940092165898619,0.35023041474654376,220,95,125,0.4318181818181818,11863,11930,0.4985920228638675,110.4090909090909,40.94999999999998,87.6590909090909,0.46715063520871125,17.895454545454538,23.245454545454553,0.7698474775127097,10.613636363636365,30.154545454545456,0.3519746759119687,9.668181818181818,32.968181818181826,42.636363636363626,25.26818181818182,20.981818181818188,7.93181818181818,13.763636363636364,4.786363636363634,-1.7681818181818176,112.17727272727275,41.2681818181818,87.72727272727273,0.4704145077720205,18.27727272727271,23.50454545454546,0.7776058789402427,11.363636363636363,31.095454545454544,0.36544364858938755,10.563636363636366,34.25454545454543,44.81818181818183,24.277272727272734,20.722727272727273,7.513636363636364,14.50909090909091,4.668181818181818,1.7681818181818176,Minnesota Timberwolves vs Washington Wizards @ 20:00:00
