home_points,home_fgm,home_fga,home_ftm,home_fta,home_tpm,home_tpa,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,away_points,away_fgm,away_fga,away_ftm,away_fta,away_tpm,away_tpa,away_offReb,away_defReb,away_totReb,away_assists,away_pFouls,away_steals,away_turnovers,away_blocks,away_plusMinus,home_games,home_wins,home_losses,home_win_pct,home_opp_wins,home_opp_losses,home_opp_win_pct,home_points_pg,home_fgm_pg,home_fga_pg,home_fgp,home_ftm_pg,home_fta_pg,home_ftp,home_tpm_pg,home_tpa_pg,home_tpp,home_offReb_pg,home_defReb_pg,home_totReb_pg,home_assists_pg,home_pFouls_pg,home_steals_pg,home_turnovers_pg,home_blocks_pg,home_plusMinus_pg,home_opp_points_pg,home_opp_fgm_pg,home_opp_fga_pg,home_opp_fgp,home_opp_ftm_pg,home_opp_fta_pg,home_opp_ftp,home_opp_tpm_pg,home_opp_tpa_pg,home_opp_tpp,home_opp_offReb_pg,home_opp_defReb_pg,home_opp_totReb_pg,home_opp_assists_pg,home_opp_pFouls_pg,home_opp_steals_pg,home_opp_turnovers_pg,home_opp_blocks_pg,home_opp_plusMinus_pg,away_games,away_wins,away_losses,away_win_pct,away_opp_wins,away_opp_losses,away_opp_win_pct,away_points_pg,away_fgm_pg,away_fga_pg,away_fgp,away_ftm_pg,away_fta_pg,away_ftp,away_tpm_pg,away_tpa_pg,away_tpp,away_offReb_pg,away_defReb_pg,away_totReb_pg,away_assists_pg,away_pFouls_pg,away_steals_pg,away_turnovers_pg,away_blocks_pg,away_plusMinus_pg,away_opp_points_pg,away_opp_fgm_pg,away_opp_fga_pg,away_opp_fgp,away_opp_ftm_pg,away_opp_fta_pg,away_opp_ftp,away_opp_tpm_pg,away_opp_tpa_pg,away_opp_tpp,away_opp_offReb_pg,away_opp_defReb_pg,away_opp_totReb_pg,away_opp_assists_pg,away_opp_pFouls_pg,away_opp_steals_pg,away_opp_turnovers_pg,away_opp_blocks_pg,away_opp_plusMinus_pg,id
102,38,83,21,25,5,22,9,41,50,19,25,3,17,4,3,99,36,88,19,25,8,32,9,37,46,24,24,11,10,4,-3,33,22,11,0.6666666666666666,254,273,0.4819734345351044,111.0,40.484848484848484,84.42424242424242,0.47954055994257,18.545454545454547,23.181818181818183,0.8,11.484848484848484,31.242424242424242,0.3676042677012609,9.42424242424242,33.515151515151516,42.93939393939394,23.393939393939394,19.24242424242424,6.363636363636363,14.636363636363637,4.090909090909091,6.515151515151516,104.48484848484848,38.18181818181818,84.18181818181819,0.4535637149028077,16.87878787878788,22.36363636363636,0.7547425474254744,11.242424242424242,32.42424242424242,0.3467289719626168,9.393939393939394,30.484848484848484,39.878787878787875,22.545454545454547,21.575757575757574,7.424242424242424,14.93939393939394,4.424242424242425,-6.515151515151516,32,22,10,0.6875,241,256,0.48490945674044267,118.0,41.81249999999999,87.59375,0.4773457010346057,18.500000000000007,22.28125,0.830294530154278,15.875000000000002,41.875,0.3791044776119403,8.9375,34.625,43.5625,26.28125,19.78125,6.625,13.90625,5.25,5.656250000000002,112.34375,42.03125,90.25,0.4657202216066482,17.000000000000007,21.625,0.7861271676300581,11.28125,32.031250000000014,0.3521951219512194,10.25,34.34374999999999,44.59375,21.9375,20.53125,6.53125,13.40625,3.8125,-5.656250000000002,Cleveland Cavaliers vs Boston Celtics @ 19:00:00
121,43,80,19,21,16,30,6,35,41,34,25,5,17,9,-1,122,47,97,13,19,15,41,10,33,43,28,16,9,12,5,1,33,15,18,0.45454545454545453,265,247,0.517578125,116.48484848484848,42.45454545454545,88.9090909090909,0.4775051124744376,15.424242424242424,19.333333333333332,0.7978056426332288,16.151515151515152,42.54545454545455,0.37962962962962965,9.454545454545459,33.0,42.45454545454545,29.303030303030305,22.060606060606062,6.757575757575758,17.242424242424242,3.9696969696969697,-1.393939393939394,117.87878787878788,42.09090909090909,89.33333333333334,0.47116689280868385,20.545454545454547,26.12121212121212,0.7865429234338748,13.151515151515152,36.21212121212121,0.3631799163179917,10.696969696969697,33.121212121212125,43.81818181818181,25.606060606060606,18.575757575757574,8.242424242424244,15.303030303030303,3.9393939393939394,1.393939393939394,31,9,22,0.2903225806451613,242,225,0.5182012847965739,109.54838709677419,39.193548387096776,88.51612903225805,0.44278425655976683,19.774193548387096,25.580645161290324,0.773013871374527,11.387096774193548,34.483870967741936,0.33021515434985965,13.741935483870968,33.16129032258065,46.903225806451616,21.322580645161292,20.580645161290324,7.870967741935484,17.419354838709676,4.838709677419354,-5.838709677419355,115.38709677419355,41.87096774193548,88.12903225806451,0.47510980966325034,17.709677419354836,22.967741935483872,0.771067415730337,13.935483870967742,38.22580645161289,0.36455696202531657,11.06451612903226,30.838709677419356,41.903225806451616,25.64516129032258,22.29032258064516,8.838709677419354,14.903225806451612,6.096774193548387,5.838709677419355,Golden State Warriors vs Houston Rockets @ 21:30:00
102,41,96,11,12,9,26,9,38,47,24,21,14,8,3,12,90,29,73,23,29,9,30,3,44,47,16,15,4,17,3,-12,34,8,26,0.23529411764705882,281,230,0.5499021526418787,110.76470588235294,39.29411764705884,87.44117647058823,0.44937773292970085,20.764705882352942,26.794117647058822,0.7749725576289792,11.411764705882355,33.02941176470589,0.3455031166518254,11.147058823529411,31.764705882352942,42.911764705882355,21.941176470588232,22.705882352941178,6.676470588235294,14.147058823529411,3.6470588235294117,-7.235294117647057,118.0,43.029411764705884,88.70588235294117,0.485079575596817,19.8235294117647,25.264705882352942,0.7846332945285213,12.117647058823529,34.11764705882354,0.35517241379310327,10.852941176470589,33.99999999999999,44.85294117647058,25.764705882352942,21.88235294117647,6.647058823529412,13.470588235294118,6.088235294117647,7.235294117647057,32,8,24,0.25,252,235,0.5174537987679672,110.59375,41.34375,93.28125,0.44321608040201005,17.375,23.34375,0.7443105756358769,10.53125,32.59375,0.3231064237775647,12.8125,32.84374999999999,45.65625000000001,24.59375,21.625000000000004,7.75,14.0,4.874999999999999,-7.125,117.71875,42.71875,89.09375,0.47948088390038585,19.71875,25.1875,0.78287841191067,12.5625,34.78125,0.3611859838274933,10.90625,35.406249999999986,46.3125,26.40625,21.031250000000004,6.25,15.5625,6.78125,7.125,Detroit Pistons vs Charlotte Hornets @ 18:00:00
140,53,102,25,32,9,34,14,33,47,29,25,12,14,9,9,131,45,94,29,32,12,30,11,32,43,22,25,7,20,2,-9,32,16,16,0.5,251,261,0.490234375,114.6875,40.90625,89.53125,0.4568935427574171,18.1875,23.0625,0.7886178861788617,14.6875,40.0,0.3671875,10.09375,31.99999999999999,42.09375,27.0,22.125,8.0625,15.687499999999998,6.03125,-0.7812499999999999,115.46875,40.9375,87.71875,0.4666904168151051,21.3125,26.1875,0.8138424821002387,12.28125,33.8125,0.3632162661737523,12.09375,33.96875000000001,46.0625,24.999999999999996,20.1875,7.75,16.34375,5.0625,0.7812499999999999,32,20,12,0.625,230,247,0.48218029350104824,114.0,42.5,83.59375,0.508411214953271,17.0625,21.34375,0.7994143484626647,11.9375,31.1875,0.38276553106212424,7.6875,32.499999999999986,40.1875,26.4375,22.125,6.9375,14.78125,6.875,2.53125,111.46875,40.03124999999999,87.81249999999999,0.45587188612099644,19.000000000000007,25.1875,0.7543424317617868,12.40625,33.03125000000001,0.3755912961210974,11.15625,31.96875000000001,43.125,23.09375,18.8125,7.71875,14.5625,3.75,-2.53125,Indiana Pacers vs Brooklyn Nets @ 18:00:00
116,43,90,22,29,8,21,11,39,50,22,18,8,14,9,7,109,44,101,13,17,8,30,11,33,44,27,20,6,13,4,-7,33,12,21,0.36363636363636365,268,240,0.5275590551181102,109.60606060606061,39.42424242424242,84.60606060606061,0.46597421203438394,20.060606060606062,24.939393939393938,0.8043742405832321,10.696969696969699,31.21212121212121,0.34271844660194184,10.181818181818182,33.333333333333336,43.51515151515151,21.606060606060606,21.09090909090909,6.606060606060606,15.969696969696967,5.030303030303029,-3.545454545454546,113.15151515151516,41.21212121212121,87.78787878787878,0.46945115636865725,18.27272727272727,23.212121212121207,0.7872062663185379,12.454545454545455,37.27272727272727,0.33414634146341465,9.909090909090908,31.454545454545453,41.36363636363637,25.09090909090909,20.181818181818183,8.121212121212121,13.696969696969697,5.121212121212121,3.545454545454546,32,16,16,0.5,231,249,0.48125,107.96875,38.6875,85.59375,0.4519897772909821,18.156249999999996,22.125,0.8206214689265535,12.4375,36.3125,0.342512908777969,9.15625,31.781249999999996,40.9375,23.84375,19.28125,8.0,13.9375,3.125,-1.1250000000000002,109.09375,40.18750000000001,85.00000000000001,0.4727941176470588,15.75,20.3125,0.7753846153846153,12.96875,36.375,0.35652920962199314,9.156249999999998,34.3125,43.46875,25.5,20.09375,6.75,16.09375,4.125,1.1250000000000002,Orlando Magic vs Miami Heat @ 18:00:00
120,42,97,30,38,6,22,16,36,52,21,20,8,9,10,5,115,43,93,14,19,15,35,11,37,48,25,28,6,17,6,-5,33,12,21,0.36363636363636365,267,266,0.50093808630394,110.75757575757575,41.33333333333333,86.96969696969697,0.4752613240418118,17.090909090909086,22.484848484848484,0.7601078167115901,11.0,31.757575757575758,0.3463740458015267,9.090909090909092,34.36363636363637,43.45454545454545,24.606060606060606,19.636363636363637,6.848484848484849,13.545454545454545,5.484848484848484,-3.0,113.75757575757575,41.484848484848484,89.06060606060606,0.46580469547465125,18.545454545454547,22.90909090909091,0.8095238095238095,12.242424242424242,32.39393939393939,0.3779232927970066,9.999999999999998,33.72727272727273,43.72727272727272,23.90909090909091,19.42424242424243,6.424242424242424,12.787878787878787,4.424242424242424,3.0,30,18,12,0.6,199,240,0.4533029612756264,111.23333333333333,39.5,83.56666666666665,0.47267650578380543,19.6,24.0,0.8166666666666668,12.633333333333333,33.06666666666667,0.3820564516129032,8.266666666666666,32.46666666666667,40.733333333333334,24.2,20.466666666666665,8.666666666666666,14.7,4.6,3.8666666666666667,107.36666666666666,39.2,85.23333333333333,0.4599139616738366,18.3,23.633333333333333,0.7743300423131171,10.666666666666666,32.76666666666667,0.32553407934893175,10.2,33.29999999999999,43.50000000000001,23.766666666666666,19.666666666666668,7.133333333333334,16.233333333333334,4.8,-3.8666666666666667,Washington Wizards vs Philadelphia 76ers @ 18:00:00
100,39,91,11,21,11,28,11,32,43,23,27,12,12,2,-8,108,38,76,25,30,7,21,6,39,45,19,22,6,15,4,8,33,22,11,0.6666666666666666,263,267,0.4962264150943396,117.42424242424242,41.636363636363626,87.60606060606061,0.4752680733310272,18.515151515151523,22.363636363636363,0.8279132791327917,15.636363636363637,41.57575757575758,0.3760932944606414,8.93939393939394,34.696969696969695,43.63636363636363,26.21212121212121,19.90909090909091,6.757575757575758,13.787878787878787,5.212121212121212,5.393939393939395,112.03030303030303,41.90909090909091,90.03030303030303,0.4654998317064961,17.121212121212128,21.727272727272727,0.7880055788005582,11.090909090909092,31.72727272727274,0.34957020057306576,10.212121212121213,34.54545454545454,44.75757575757576,21.848484848484848,20.666666666666668,6.424242424242424,13.515151515151516,3.8181818181818183,-5.393939393939395,31,22,9,0.7096774193548387,247,243,0.5040816326530613,112.87096774193549,41.12903225806452,89.06451612903226,0.46178920680912716,17.451612903225808,23.612903225806452,0.7390710382513662,13.161290322580646,37.29032258064515,0.3529411764705883,11.741935483870968,36.645161290322584,48.38709677419355,24.903225806451612,18.774193548387096,6.483870967741935,15.225806451612904,5.709677419354839,3.935483870967742,108.93548387096774,40.645161290322584,90.51612903225806,0.4490377761938703,16.03225806451613,20.7741935483871,0.7717391304347826,11.612903225806452,33.4516129032258,0.34715525554484095,10.516129032258064,32.645161290322584,43.16129032258065,22.09677419354839,19.70967741935484,6.612903225806452,12.741935483870968,4.580645161290323,-3.935483870967742,Boston Celtics vs Milwaukee Bucks @ 18:30:00
103,39,92,16,28,9,29,15,30,45,19,29,9,11,8,12,91,30,79,24,29,7,25,16,35,51,15,31,4,17,12,-12,30,19,11,0.6333333333333333,215,222,0.4919908466819222,115.36666666666666,43.03333333333333,92.13333333333334,0.46707670043415334,17.399999999999995,24.6,0.7073170731707314,11.9,33.800000000000004,0.35207100591715973,12.933333333333334,35.9,48.833333333333336,25.0,19.666666666666668,7.433333333333334,14.6,5.866666666666666,4.133333333333334,111.23333333333333,40.06666666666667,89.7,0.4466740988480119,17.933333333333334,23.466666666666672,0.7642045454545453,13.166666666666666,36.833333333333336,0.35746606334841624,10.933333333333334,32.266666666666666,43.2,26.366666666666667,21.733333333333334,7.2,14.5,4.999999999999999,-4.133333333333334,31,19,12,0.6129032258064516,246,239,0.5072164948453608,117.61290322580645,43.38709677419355,89.45161290322581,0.4850342589253516,19.548387096774192,24.774193548387096,0.7890625,11.290322580645162,30.70967741935484,0.36764705882352944,11.612903225806452,33.32258064516129,44.935483870967744,26.903225806451612,20.35483870967742,8.774193548387096,15.064516129032258,4.387096774193547,4.967741935483871,112.64516129032258,41.354838709677416,88.96774193548387,0.4648295866569978,17.258064516129032,22.06451612903226,0.7821637426900584,12.677419354838708,37.61290322580645,0.33704974271012006,10.483870967741936,31.903225806451612,42.38709677419355,25.419354838709676,20.612903225806452,7.193548387096774,16.12903225806452,5.0,-4.967741935483871,Memphis Grizzlies vs New Orleans Pelicans @ 19:00:00
111,38,86,18,21,17,45,9,32,41,27,19,5,15,4,-6,117,48,94,12,15,9,18,14,36,50,20,18,11,13,6,6,32,16,16,0.5,280,243,0.5353728489483748,110.9375,38.6875,83.15625,0.46523863209319805,18.71875,25.4375,0.7358722358722358,14.84375,41.34375,0.35903250188964475,7.84375,31.15625,39.0,21.75,20.593750000000004,7.249999999999999,12.875,3.84375,1.46875,109.46875,40.28125,83.75,0.4809701492537313,17.84375,22.875,0.7800546448087432,11.0625,30.71875,0.36012207527975587,9.312500000000002,33.781249999999986,43.09375,23.812499999999996,22.59375,6.28125,14.84375,4.187499999999999,-1.46875,32,16,16,0.5,239,255,0.48380566801619435,114.09375,42.96875,92.34375000000001,0.46531302876480535,17.874999999999993,21.625,0.8265895953757222,10.28125,31.0,0.3316532258064516,11.03125,32.96875,44.0,23.84375,19.75,7.0625,13.53125,4.75,-1.09375,115.1875,42.0625,88.84375,0.47344354555047485,19.96875,24.75,0.8068181818181818,11.09375,32.3125,0.34332688588007737,10.96875,34.781250000000014,45.75,25.03125,20.75,7.46875,15.40625,5.281249999999998,1.09375,Dallas Mavericks vs Atlanta Hawks @ 19:30:00
106,41,81,15,16,9,24,6,30,36,28,18,9,15,5,10,96,36,77,11,12,13,27,7,31,38,21,18,4,20,3,-10,35,19,16,0.5428571428571428,286,255,0.5286506469500925,117.02857142857142,42.57142857142857,89.77142857142857,0.4742202418841502,17.085714285714282,22.02857142857143,0.7756160830090789,14.8,39.8,0.3718592964824121,11.742857142857142,31.65714285714286,43.4,26.085714285714285,21.11428571428571,7.114285714285714,15.6,4.8,1.1142857142857143,115.91428571428571,43.2,89.74285714285715,0.4813753581661891,19.02857142857143,24.257142857142856,0.784452296819788,10.485714285714286,30.142857142857142,0.34786729857819904,11.742857142857142,32.285714285714285,44.02857142857143,23.2,20.485714285714284,7.6,14.2,4.857142857142857,-1.1142857142857143,30,19,11,0.6333333333333333,210,236,0.47085201793721976,115.43333333333334,43.43333333333333,86.3,0.5032831208960988,16.933333333333337,22.866666666666667,0.740524781341108,11.633333333333333,30.066666666666666,0.3869179600886918,10.399999999999999,32.96666666666667,43.36666666666667,28.166666666666668,19.266666666666666,7.1,15.4,4.466666666666666,1.4666666666666666,113.96666666666667,42.0,86.26666666666667,0.4868624420401855,17.399999999999995,23.033333333333335,0.7554269175108536,12.566666666666666,34.56666666666667,0.3635486981677917,8.899999999999997,31.066666666666666,39.96666666666667,26.366666666666667,20.966666666666665,7.7,13.766666666666667,4.633333333333334,-1.4666666666666666,Utah Jazz vs Denver Nuggets @ 20:00:00
